date,user_id,choice_id,emoji,question,editor
2022-03-11,c21a2438c0e9308e03a92ebd90c5d27d,2,😍,emotion,Dhrumil
2022-03-11,3ce992bb73ea135b1c738ef290cb93d5,1,🙂,emotion,Dhrumil
2022-03-11,f2dfc7b67a37987df95bd920a81a5cd3,-1,🙁,emotion,Irena
2022-03-11,8afe1d67be9656212e94aaa6995c8e39,1,🙂,emotion,Irena
2022-03-11,89135d5c75496c9d94251f30c748b9b8,0,😐,emotion,Irena
2022-03-11,5119dd707d353a28b41fa1adcdda76be,2,😍,emotion,Dhrumil
2022-03-11,2ab5e1542adfb5cbd739a0e443d7408b,2,😍,emotion,Irena
2022-03-11,af89c92b83a70769aba5265b5a2c0965,1,🙂,emotion,Irena
2022-03-11,c09694b5b867f8383b95640361c53ac7,1,🙂,emotion,Irena
2022-03-11,8b728352298677976121c9bcf5f2a578,1,🙂,emotion,Irena
2022-03-11,4716f7a2eee28bddd0e115f021642950,2,😍,emotion,Dhrumil
2022-03-11,02ad64bf82ddd3aff9a2d535542075ac,1,🙂,emotion,Dhrumil
2022-03-08,8afe1d67be9656212e94aaa6995c8e39,0,😐,emotion,Irena
2022-03-08,5119dd707d353a28b41fa1adcdda76be,0,😐,emotion,Dhrumil
2022-03-08,af89c92b83a70769aba5265b5a2c0965,1,🙂,emotion,Irena
2022-03-08,85e0b01e2551b858300dee580c9b0824,1,🙂,emotion,Irena
2022-03-08,4716f7a2eee28bddd0e115f021642950,2,😍,emotion,Dhrumil
2022-03-08,a9864a7d130ce52cf17579545fc96643,1,🙂,emotion,Dhrumil
2022-03-08,b049b7eae43713e6aca6320c57b3bb88,1,🙂,emotion,Dhrumil
2022-03-08,89135d5c75496c9d94251f30c748b9b8,0,😐,emotion,Irena
2022-03-08,c09694b5b867f8383b95640361c53ac7,2,😍,emotion,Irena
2022-03-08,c21a2438c0e9308e03a92ebd90c5d27d,0,😐,emotion,Dhrumil
2022-03-08,2ab5e1542adfb5cbd739a0e443d7408b,1,🙂,emotion,Irena
2022-03-08,5a7ac9a0ee30d1e7bedafd9046162fc7,0,😐,emotion,Dhrumil
2022-03-08,95ba860ed905cf268092ca1e90f91dd6,2,😍,emotion,Irena
2022-03-08,02ad64bf82ddd3aff9a2d535542075ac,1,🙂,emotion,Dhrumil
2022-03-08,f2dfc7b67a37987df95bd920a81a5cd3,0,😐,emotion,Irena
2022-03-08,3ce992bb73ea135b1c738ef290cb93d5,0,😐,emotion,Dhrumil
2022-03-08,8b728352298677976121c9bcf5f2a578,0,😐,emotion,Irena
2022-03-08,aa516cd83ca47c4c0707d31047f6dc8a,1,🙂,emotion,Dhrumil
2022-03-08,d20f2adf778ed2135e67fbd628d89304,1,🙂,emotion,Irena
2022-03-01,3ce992bb73ea135b1c738ef290cb93d5,0,😐,emotion,Dhrumil
2022-03-01,95ba860ed905cf268092ca1e90f91dd6,0,😐,emotion,Irena
2022-03-01,85e0b01e2551b858300dee580c9b0824,0,😐,emotion,Irena
2022-03-01,a9864a7d130ce52cf17579545fc96643,-1,🙁,emotion,Dhrumil
2022-03-01,89135d5c75496c9d94251f30c748b9b8,0,😐,emotion,Irena
2022-03-01,8afe1d67be9656212e94aaa6995c8e39,1,🙂,emotion,Irena
2022-03-01,aa516cd83ca47c4c0707d31047f6dc8a,-1,🙁,emotion,Dhrumil
2022-03-01,d20f2adf778ed2135e67fbd628d89304,0,😐,emotion,Irena
2022-03-01,f2dfc7b67a37987df95bd920a81a5cd3,0,😐,emotion,Irena
2022-03-01,af89c92b83a70769aba5265b5a2c0965,1,🙂,emotion,Irena
2022-03-01,8b728352298677976121c9bcf5f2a578,1,🙂,emotion,Irena
2022-03-01,c21a2438c0e9308e03a92ebd90c5d27d,0,😐,emotion,Dhrumil
2022-03-01,fb6da81da7c9b66f4dfd266096bca702,1,🙂,emotion,Dhrumil
2022-03-01,5a7ac9a0ee30d1e7bedafd9046162fc7,0,😐,emotion,Dhrumil
2022-03-01,764f85855c5a57c62401a0834eda0fc9,1,🙂,emotion,Dhrumil
2022-03-01,5119dd707d353a28b41fa1adcdda76be,-1,🙁,emotion,Dhrumil
2022-03-01,c09694b5b867f8383b95640361c53ac7,0,😐,emotion,Irena
2022-03-01,02ad64bf82ddd3aff9a2d535542075ac,-1,🙁,emotion,Dhrumil
2022-03-01,2ab5e1542adfb5cbd739a0e443d7408b,1,🙂,emotion,Irena
2022-03-01,4716f7a2eee28bddd0e115f021642950,2,😍,emotion,Dhrumil
2022-02-25,c09694b5b867f8383b95640361c53ac7,1,🙂,emotion,Irena
2022-02-25,a9864a7d130ce52cf17579545fc96643,-1,🙁,emotion,Dhrumil
2022-02-25,85e0b01e2551b858300dee580c9b0824,0,😐,emotion,Irena
2022-02-25,aa516cd83ca47c4c0707d31047f6dc8a,1,🙂,emotion,Dhrumil
2022-02-25,c21a2438c0e9308e03a92ebd90c5d27d,0,😐,emotion,Dhrumil
2022-02-25,89135d5c75496c9d94251f30c748b9b8,1,🙂,emotion,Irena
2022-02-25,3ce992bb73ea135b1c738ef290cb93d5,0,😐,emotion,Dhrumil
2022-02-25,4716f7a2eee28bddd0e115f021642950,2,😍,emotion,Dhrumil
2022-02-25,2ab5e1542adfb5cbd739a0e443d7408b,1,🙂,emotion,Irena
2022-02-25,b049b7eae43713e6aca6320c57b3bb88,0,😐,emotion,Dhrumil
2022-02-25,02ad64bf82ddd3aff9a2d535542075ac,-1,🙁,emotion,Dhrumil
2022-02-25,764f85855c5a57c62401a0834eda0fc9,1,🙂,emotion,Dhrumil
2022-02-25,5a7ac9a0ee30d1e7bedafd9046162fc7,1,🙂,emotion,Dhrumil
2022-02-25,f2dfc7b67a37987df95bd920a81a5cd3,1,🙂,emotion,Irena
2022-02-25,95ba860ed905cf268092ca1e90f91dd6,2,😍,emotion,Irena
2022-02-25,8b728352298677976121c9bcf5f2a578,-1,🙁,emotion,Irena
2022-02-25,af89c92b83a70769aba5265b5a2c0965,1,🙂,emotion,Irena
2022-02-25,8afe1d67be9656212e94aaa6995c8e39,1,🙂,emotion,Irena
2022-02-25,5119dd707d353a28b41fa1adcdda76be,-1,🙁,emotion,Dhrumil
2022-02-25,d20f2adf778ed2135e67fbd628d89304,1,🙂,emotion,Irena
2022-02-22,af89c92b83a70769aba5265b5a2c0965,1,🙂,emotion,Irena
2022-02-22,d20f2adf778ed2135e67fbd628d89304,1,🙂,emotion,Irena
2022-02-22,a9864a7d130ce52cf17579545fc96643,0,😐,emotion,Dhrumil
2022-02-22,89135d5c75496c9d94251f30c748b9b8,0,😐,emotion,Irena
2022-02-22,764f85855c5a57c62401a0834eda0fc9,1,🙂,emotion,Dhrumil
2022-02-22,02ad64bf82ddd3aff9a2d535542075ac,0,😐,emotion,Dhrumil
2022-02-22,8b728352298677976121c9bcf5f2a578,-1,🙁,emotion,Irena
2022-02-22,f2dfc7b67a37987df95bd920a81a5cd3,0,😐,emotion,Irena
2022-02-22,c09694b5b867f8383b95640361c53ac7,1,🙂,emotion,Irena
2022-02-22,8afe1d67be9656212e94aaa6995c8e39,0,😐,emotion,Irena
2022-02-22,85e0b01e2551b858300dee580c9b0824,1,🙂,emotion,Irena
2022-02-22,b049b7eae43713e6aca6320c57b3bb88,1,🙂,emotion,Dhrumil
2022-02-22,3ce992bb73ea135b1c738ef290cb93d5,0,😐,emotion,Dhrumil
2022-02-22,aa516cd83ca47c4c0707d31047f6dc8a,0,😐,emotion,Dhrumil
2022-02-22,95ba860ed905cf268092ca1e90f91dd6,-1,🙁,emotion,Irena
2022-02-22,4716f7a2eee28bddd0e115f021642950,0,😐,emotion,Dhrumil
2022-02-22,fb6da81da7c9b66f4dfd266096bca702,0,😐,emotion,Dhrumil
2022-02-22,c21a2438c0e9308e03a92ebd90c5d27d,0,😐,emotion,Dhrumil
2022-02-22,5119dd707d353a28b41fa1adcdda76be,-1,🙁,emotion,Dhrumil
2022-02-22,5a7ac9a0ee30d1e7bedafd9046162fc7,0,😐,emotion,Dhrumil
2022-02-18,c21a2438c0e9308e03a92ebd90c5d27d,0,😐,emotion,Dhrumil
2022-02-18,5119dd707d353a28b41fa1adcdda76be,0,😐,emotion,Dhrumil
2022-02-18,02ad64bf82ddd3aff9a2d535542075ac,0,😐,emotion,Dhrumil
2022-02-18,95ba860ed905cf268092ca1e90f91dd6,1,🙂,emotion,Irena
2022-02-18,fb6da81da7c9b66f4dfd266096bca702,1,🙂,emotion,Dhrumil
2022-02-18,4716f7a2eee28bddd0e115f021642950,2,😍,emotion,Dhrumil
2022-02-18,8afe1d67be9656212e94aaa6995c8e39,1,🙂,emotion,Irena
2022-02-18,af89c92b83a70769aba5265b5a2c0965,-2,😢,emotion,Irena
2022-02-18,89135d5c75496c9d94251f30c748b9b8,-1,🙁,emotion,Irena
2022-02-18,f2dfc7b67a37987df95bd920a81a5cd3,1,🙂,emotion,Irena
2022-02-18,764f85855c5a57c62401a0834eda0fc9,1,🙂,emotion,Dhrumil
2022-02-18,c09694b5b867f8383b95640361c53ac7,0,😐,emotion,Irena
2022-02-18,8b728352298677976121c9bcf5f2a578,0,😐,emotion,Irena
2022-02-18,85e0b01e2551b858300dee580c9b0824,0,😐,emotion,Irena
2022-02-18,b049b7eae43713e6aca6320c57b3bb88,1,🙂,emotion,Dhrumil
2022-02-18,aa516cd83ca47c4c0707d31047f6dc8a,-2,😢,emotion,Dhrumil
2022-02-18,5a7ac9a0ee30d1e7bedafd9046162fc7,0,😐,emotion,Dhrumil
2022-02-18,d20f2adf778ed2135e67fbd628d89304,0,😐,emotion,Irena
2022-02-18,2ab5e1542adfb5cbd739a0e443d7408b,0,😐,emotion,Irena
2022-02-18,a9864a7d130ce52cf17579545fc96643,0,😐,emotion,Dhrumil
2022-02-15,fb6da81da7c9b66f4dfd266096bca702,0,😐,emotion,Dhrumil
2022-02-15,af89c92b83a70769aba5265b5a2c0965,1,🙂,emotion,Irena
2022-02-15,f2dfc7b67a37987df95bd920a81a5cd3,0,😐,emotion,Irena
2022-02-15,d20f2adf778ed2135e67fbd628d89304,0,😐,emotion,Irena
2022-02-15,5a7ac9a0ee30d1e7bedafd9046162fc7,0,😐,emotion,Dhrumil
2022-02-15,aa516cd83ca47c4c0707d31047f6dc8a,-1,🙁,emotion,Dhrumil
2022-02-15,8afe1d67be9656212e94aaa6995c8e39,1,🙂,emotion,Irena
2022-02-15,02ad64bf82ddd3aff9a2d535542075ac,0,😐,emotion,Dhrumil
2022-02-15,95ba860ed905cf268092ca1e90f91dd6,-1,🙁,emotion,Irena
2022-02-15,8b728352298677976121c9bcf5f2a578,-1,🙁,emotion,Irena
2022-02-15,c21a2438c0e9308e03a92ebd90c5d27d,0,😐,emotion,Dhrumil
2022-02-15,89135d5c75496c9d94251f30c748b9b8,0,😐,emotion,Irena
2022-02-15,5119dd707d353a28b41fa1adcdda76be,0,😐,emotion,Dhrumil
2022-02-15,764f85855c5a57c62401a0834eda0fc9,1,🙂,emotion,Dhrumil
2022-02-15,4716f7a2eee28bddd0e115f021642950,1,🙂,emotion,Dhrumil
2022-02-15,2ab5e1542adfb5cbd739a0e443d7408b,0,😐,emotion,Irena
2022-02-15,85e0b01e2551b858300dee580c9b0824,1,🙂,emotion,Irena
2022-02-15,c09694b5b867f8383b95640361c53ac7,1,🙂,emotion,Irena
2022-02-15,a9864a7d130ce52cf17579545fc96643,0,😐,emotion,Dhrumil
2022-02-11,fb6da81da7c9b66f4dfd266096bca702,1,🙂,emotion,Dhrumil
2022-02-11,c09694b5b867f8383b95640361c53ac7,1,🙂,emotion,Irena
2022-02-11,764f85855c5a57c62401a0834eda0fc9,1,🙂,emotion,Dhrumil
2022-02-11,2ab5e1542adfb5cbd739a0e443d7408b,0,😐,emotion,Irena
2022-02-11,95ba860ed905cf268092ca1e90f91dd6,0,😐,emotion,Irena
2022-02-11,b049b7eae43713e6aca6320c57b3bb88,2,😍,emotion,Dhrumil
2022-02-11,3ce992bb73ea135b1c738ef290cb93d5,1,🙂,emotion,Dhrumil
2022-02-11,8afe1d67be9656212e94aaa6995c8e39,1,🙂,emotion,Irena
2022-02-11,c21a2438c0e9308e03a92ebd90c5d27d,0,😐,emotion,Dhrumil
2022-02-11,af89c92b83a70769aba5265b5a2c0965,1,🙂,emotion,Irena
2022-02-11,d20f2adf778ed2135e67fbd628d89304,-1,🙁,emotion,Irena
2022-02-11,85e0b01e2551b858300dee580c9b0824,1,🙂,emotion,Irena
2022-02-11,5a7ac9a0ee30d1e7bedafd9046162fc7,1,🙂,emotion,Dhrumil
2022-02-11,4716f7a2eee28bddd0e115f021642950,2,😍,emotion,Dhrumil
2022-02-11,89135d5c75496c9d94251f30c748b9b8,0,😐,emotion,Irena
2022-02-11,8b728352298677976121c9bcf5f2a578,0,😐,emotion,Irena
2022-02-11,aa516cd83ca47c4c0707d31047f6dc8a,1,🙂,emotion,Dhrumil
2022-02-11,a9864a7d130ce52cf17579545fc96643,0,😐,emotion,Dhrumil
2022-02-08,c21a2438c0e9308e03a92ebd90c5d27d,0,😐,emotion,Dhrumil
2022-02-08,85e0b01e2551b858300dee580c9b0824,1,🙂,emotion,Irena
2022-02-08,95ba860ed905cf268092ca1e90f91dd6,-1,🙁,emotion,Irena
2022-02-08,8afe1d67be9656212e94aaa6995c8e39,1,🙂,emotion,Irena
2022-02-08,02ad64bf82ddd3aff9a2d535542075ac,1,🙂,emotion,Dhrumil
2022-02-08,f2dfc7b67a37987df95bd920a81a5cd3,1,🙂,emotion,Irena
2022-02-08,89135d5c75496c9d94251f30c748b9b8,1,🙂,emotion,Irena
2022-02-08,aa516cd83ca47c4c0707d31047f6dc8a,1,🙂,emotion,Dhrumil
2022-02-08,3ce992bb73ea135b1c738ef290cb93d5,0,😐,emotion,Dhrumil
2022-02-08,4716f7a2eee28bddd0e115f021642950,2,😍,emotion,Dhrumil
2022-02-08,5a7ac9a0ee30d1e7bedafd9046162fc7,0,😐,emotion,Dhrumil
2022-02-08,b049b7eae43713e6aca6320c57b3bb88,2,😍,emotion,Dhrumil
2022-02-08,af89c92b83a70769aba5265b5a2c0965,1,🙂,emotion,Irena
2022-02-08,8b728352298677976121c9bcf5f2a578,1,🙂,emotion,Irena
2022-02-08,d20f2adf778ed2135e67fbd628d89304,1,🙂,emotion,Irena
2022-02-08,c09694b5b867f8383b95640361c53ac7,0,😐,emotion,Irena
2022-02-08,2ab5e1542adfb5cbd739a0e443d7408b,0,😐,emotion,Irena
2022-02-08,a9864a7d130ce52cf17579545fc96643,0,😐,emotion,Dhrumil
2022-02-08,5119dd707d353a28b41fa1adcdda76be,0,😐,emotion,Dhrumil
2022-02-08,fb6da81da7c9b66f4dfd266096bca702,1,🙂,emotion,Dhrumil
2022-02-04,af89c92b83a70769aba5265b5a2c0965,2,😍,emotion,Irena
2022-02-04,c21a2438c0e9308e03a92ebd90c5d27d,1,🙂,emotion,Dhrumil
2022-02-04,95ba860ed905cf268092ca1e90f91dd6,0,😐,emotion,Irena
2022-02-04,a9864a7d130ce52cf17579545fc96643,0,😐,emotion,Dhrumil
2022-02-04,fb6da81da7c9b66f4dfd266096bca702,1,🙂,emotion,Dhrumil
2022-02-04,8b728352298677976121c9bcf5f2a578,1,🙂,emotion,Irena
2022-02-04,89135d5c75496c9d94251f30c748b9b8,0,😐,emotion,Irena
2022-02-04,f2dfc7b67a37987df95bd920a81a5cd3,1,🙂,emotion,Irena
2022-02-04,8afe1d67be9656212e94aaa6995c8e39,1,🙂,emotion,Irena
2022-02-04,85e0b01e2551b858300dee580c9b0824,1,🙂,emotion,Irena
2022-02-04,b049b7eae43713e6aca6320c57b3bb88,1,🙂,emotion,Dhrumil
2022-02-04,aa516cd83ca47c4c0707d31047f6dc8a,1,🙂,emotion,Dhrumil
2022-02-04,02ad64bf82ddd3aff9a2d535542075ac,1,🙂,emotion,Dhrumil
2022-02-04,2ab5e1542adfb5cbd739a0e443d7408b,1,🙂,emotion,Irena
2022-02-04,5a7ac9a0ee30d1e7bedafd9046162fc7,1,🙂,emotion,Dhrumil
2022-02-04,d20f2adf778ed2135e67fbd628d89304,1,🙂,emotion,Irena
2022-02-04,5119dd707d353a28b41fa1adcdda76be,0,😐,emotion,Dhrumil
2022-02-04,764f85855c5a57c62401a0834eda0fc9,0,😐,emotion,Dhrumil
2022-02-04,c09694b5b867f8383b95640361c53ac7,2,😍,emotion,Irena
2022-02-04,4716f7a2eee28bddd0e115f021642950,2,😍,emotion,Dhrumil
2022-02-04,3ce992bb73ea135b1c738ef290cb93d5,0,😐,emotion,Dhrumil
2022-02-01,89135d5c75496c9d94251f30c748b9b8,0,😐,emotion,Irena
2022-02-01,a9864a7d130ce52cf17579545fc96643,1,🙂,emotion,Dhrumil
2022-02-01,95ba860ed905cf268092ca1e90f91dd6,-1,🙁,emotion,Irena
2022-02-01,4716f7a2eee28bddd0e115f021642950,2,😍,emotion,Dhrumil
2022-02-01,fb6da81da7c9b66f4dfd266096bca702,-1,🙁,emotion,Dhrumil
2022-02-01,8b728352298677976121c9bcf5f2a578,0,😐,emotion,Irena
2022-02-01,5a7ac9a0ee30d1e7bedafd9046162fc7,0,😐,emotion,Dhrumil
2022-02-01,764f85855c5a57c62401a0834eda0fc9,1,🙂,emotion,Dhrumil
2022-02-01,af89c92b83a70769aba5265b5a2c0965,2,😍,emotion,Irena
2022-02-01,aa516cd83ca47c4c0707d31047f6dc8a,-1,🙁,emotion,Dhrumil
2022-02-01,3ce992bb73ea135b1c738ef290cb93d5,0,😐,emotion,Dhrumil
2022-02-01,85e0b01e2551b858300dee580c9b0824,1,🙂,emotion,Irena
2022-02-01,c21a2438c0e9308e03a92ebd90c5d27d,1,🙂,emotion,Dhrumil
2022-02-01,d20f2adf778ed2135e67fbd628d89304,1,🙂,emotion,Irena
2022-02-01,8afe1d67be9656212e94aaa6995c8e39,1,🙂,emotion,Irena
2022-02-01,2ab5e1542adfb5cbd739a0e443d7408b,1,🙂,emotion,Irena
2022-02-01,c09694b5b867f8383b95640361c53ac7,1,🙂,emotion,Irena
2022-02-01,02ad64bf82ddd3aff9a2d535542075ac,1,🙂,emotion,Dhrumil
2022-02-01,5119dd707d353a28b41fa1adcdda76be,1,🙂,emotion,Dhrumil
2022-02-01,b049b7eae43713e6aca6320c57b3bb88,2,😍,emotion,Dhrumil
2022-02-01,f2dfc7b67a37987df95bd920a81a5cd3,1,🙂,emotion,Irena
2022-01-28,f2dfc7b67a37987df95bd920a81a5cd3,1,🙂,emotion,Irena
2022-01-28,a9864a7d130ce52cf17579545fc96643,0,😐,emotion,Dhrumil
2022-01-28,95ba860ed905cf268092ca1e90f91dd6,1,🙂,emotion,Irena
2022-01-28,89135d5c75496c9d94251f30c748b9b8,0,😐,emotion,Irena
2022-01-28,3ce992bb73ea135b1c738ef290cb93d5,0,😐,emotion,Dhrumil
2022-01-28,c09694b5b867f8383b95640361c53ac7,1,🙂,emotion,Irena
2022-01-28,85e0b01e2551b858300dee580c9b0824,1,🙂,emotion,Irena
2022-01-28,c21a2438c0e9308e03a92ebd90c5d27d,1,🙂,emotion,Dhrumil
2022-01-28,8b728352298677976121c9bcf5f2a578,0,😐,emotion,Irena
2022-01-28,02ad64bf82ddd3aff9a2d535542075ac,0,😐,emotion,Dhrumil
2022-01-28,d20f2adf778ed2135e67fbd628d89304,1,🙂,emotion,Irena
2022-01-28,4716f7a2eee28bddd0e115f021642950,0,😐,emotion,Dhrumil
2022-01-28,8afe1d67be9656212e94aaa6995c8e39,1,🙂,emotion,Irena
2022-01-28,af89c92b83a70769aba5265b5a2c0965,1,🙂,emotion,Irena
2022-01-28,5119dd707d353a28b41fa1adcdda76be,1,🙂,emotion,Dhrumil
2022-01-28,b049b7eae43713e6aca6320c57b3bb88,1,🙂,emotion,Dhrumil
2022-01-28,5a7ac9a0ee30d1e7bedafd9046162fc7,0,😐,emotion,Dhrumil
2022-01-28,2ab5e1542adfb5cbd739a0e443d7408b,1,🙂,emotion,Irena
2022-01-28,aa516cd83ca47c4c0707d31047f6dc8a,0,😐,emotion,Dhrumil
2022-01-25,af89c92b83a70769aba5265b5a2c0965,2,😍,emotion,Irena
2022-01-25,8afe1d67be9656212e94aaa6995c8e39,1,🙂,emotion,Irena
2022-01-25,b049b7eae43713e6aca6320c57b3bb88,2,😍,emotion,Dhrumil
2022-01-25,02ad64bf82ddd3aff9a2d535542075ac,1,🙂,emotion,Dhrumil
2022-01-25,89135d5c75496c9d94251f30c748b9b8,0,😐,emotion,Irena
2022-01-25,a9864a7d130ce52cf17579545fc96643,1,🙂,emotion,Dhrumil
2022-01-25,c09694b5b867f8383b95640361c53ac7,0,😐,emotion,Irena
2022-01-25,f2dfc7b67a37987df95bd920a81a5cd3,1,🙂,emotion,Irena
2022-01-25,85e0b01e2551b858300dee580c9b0824,2,😍,emotion,Irena
2022-01-25,3ce992bb73ea135b1c738ef290cb93d5,0,😐,emotion,Dhrumil
2022-01-25,d20f2adf778ed2135e67fbd628d89304,2,😍,emotion,Irena
2022-01-25,95ba860ed905cf268092ca1e90f91dd6,2,😍,emotion,Irena
2022-01-25,5a7ac9a0ee30d1e7bedafd9046162fc7,1,🙂,emotion,Dhrumil
2022-01-25,5119dd707d353a28b41fa1adcdda76be,1,🙂,emotion,Dhrumil
2022-01-25,4716f7a2eee28bddd0e115f021642950,2,😍,emotion,Dhrumil
2022-01-25,764f85855c5a57c62401a0834eda0fc9,2,😍,emotion,Dhrumil
2022-01-25,8b728352298677976121c9bcf5f2a578,1,🙂,emotion,Irena
2022-01-25,aa516cd83ca47c4c0707d31047f6dc8a,1,🙂,emotion,Dhrumil
2022-01-21,d20f2adf778ed2135e67fbd628d89304,2,😍,emotion,Irena
2022-01-21,8afe1d67be9656212e94aaa6995c8e39,1,🙂,emotion,Irena
2022-01-21,5119dd707d353a28b41fa1adcdda76be,2,😍,emotion,Dhrumil
2022-01-21,2ab5e1542adfb5cbd739a0e443d7408b,1,🙂,emotion,Irena
2022-01-21,89135d5c75496c9d94251f30c748b9b8,0,😐,emotion,Irena
2022-01-21,a9864a7d130ce52cf17579545fc96643,1,🙂,emotion,Dhrumil
2022-01-21,764f85855c5a57c62401a0834eda0fc9,1,🙂,emotion,Dhrumil
2022-01-21,02ad64bf82ddd3aff9a2d535542075ac,2,😍,emotion,Dhrumil
2022-01-21,95ba860ed905cf268092ca1e90f91dd6,2,😍,emotion,Irena
2022-01-21,af89c92b83a70769aba5265b5a2c0965,1,🙂,emotion,Irena
2022-01-21,3ce992bb73ea135b1c738ef290cb93d5,2,😍,emotion,Dhrumil
2022-01-21,f2dfc7b67a37987df95bd920a81a5cd3,2,😍,emotion,Irena
2022-01-21,c21a2438c0e9308e03a92ebd90c5d27d,1,🙂,emotion,Dhrumil
2022-01-21,b049b7eae43713e6aca6320c57b3bb88,2,😍,emotion,Dhrumil
2022-01-21,c09694b5b867f8383b95640361c53ac7,1,🙂,emotion,Irena
2022-01-21,85e0b01e2551b858300dee580c9b0824,2,😍,emotion,Irena
2022-01-21,aa516cd83ca47c4c0707d31047f6dc8a,2,😍,emotion,Dhrumil
2022-01-21,4716f7a2eee28bddd0e115f021642950,2,😍,emotion,Dhrumil
2022-01-21,8b728352298677976121c9bcf5f2a578,1,🙂,emotion,Irena
2022-01-21,5a7ac9a0ee30d1e7bedafd9046162fc7,1,🙂,emotion,Dhrumil
2022-01-21,fb6da81da7c9b66f4dfd266096bca702,2,😍,emotion,Dhrumil
